epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,43208,0.67075,0.39452,0.85369,0.76135,0.54144,0.62275,0.41549,0.94888,0.63709,0.98456,0.000103167,0.000103167,0.000103167
179,43446.9,0.66569,0.3912,0.85399,0.74141,0.55464,0.62101,0.41269,0.94892,0.63776,0.98374,9.90437e-05,9.90437e-05,9.90437e-05
180,43684.4,0.66699,0.39268,0.85462,0.75939,0.5347,0.61369,0.41105,0.94881,0.63846,0.98308,9.49203e-05,9.49203e-05,9.49203e-05
181,43922,0.66666,0.39036,0.85451,0.73883,0.55031,0.61269,0.41118,0.94724,0.63751,0.98198,9.0797e-05,9.0797e-05,9.0797e-05
182,44159.6,0.66452,0.3907,0.85413,0.69964,0.56574,0.61102,0.41075,0.94759,0.63553,0.98281,8.66736e-05,8.66736e-05,8.66736e-05
183,44396.4,0.66398,0.38889,0.85275,0.75062,0.53445,0.6108,0.41015,0.94831,0.63513,0.9837,8.25503e-05,8.25503e-05,8.25503e-05
184,44633.9,0.66355,0.38992,0.85292,0.69493,0.57332,0.61197,0.40902,0.94803,0.63625,0.98393,7.84269e-05,7.84269e-05,7.84269e-05
185,44871.2,0.66612,0.39164,0.85469,0.70575,0.5715,0.61162,0.40862,0.94827,0.63678,0.98405,7.43036e-05,7.43036e-05,7.43036e-05
186,45108.8,0.65926,0.38718,0.85272,0.71442,0.55915,0.61279,0.4101,0.9489,0.63613,0.98403,7.01802e-05,7.01802e-05,7.01802e-05
187,45346.4,0.65732,0.38682,0.85427,0.74199,0.55208,0.61565,0.41026,0.94964,0.63545,0.98456,6.60569e-05,6.60569e-05,6.60569e-05
188,45583.5,0.65872,0.38627,0.85199,0.74264,0.54635,0.61384,0.40989,0.94985,0.63685,0.98451,6.19335e-05,6.19335e-05,6.19335e-05
189,45821,0.65422,0.38317,0.85054,0.72409,0.55679,0.61258,0.40891,0.94985,0.63825,0.98434,5.78102e-05,5.78102e-05,5.78102e-05
190,46057.6,0.64916,0.38267,0.84928,0.71401,0.55844,0.61352,0.41085,0.94997,0.63811,0.98481,5.36869e-05,5.36869e-05,5.36869e-05
191,46327.3,0.66499,0.38317,0.84656,0.75656,0.54012,0.61418,0.40644,0.95164,0.63938,0.9858,4.95635e-05,4.95635e-05,4.95635e-05
192,46560.8,0.65814,0.37942,0.84583,0.7559,0.54269,0.61232,0.4041,0.95252,0.63852,0.98628,4.54402e-05,4.54402e-05,4.54402e-05
193,46794,0.65461,0.37703,0.84546,0.77369,0.53831,0.6139,0.40521,0.95306,0.64025,0.98702,4.13168e-05,4.13168e-05,4.13168e-05
194,47028.6,0.65219,0.37386,0.84526,0.78376,0.53311,0.61292,0.40551,0.95411,0.64156,0.98767,3.71935e-05,3.71935e-05,3.71935e-05
